transfers_out,yellow_cards,tackles,goals_conceded,winning_goals,errors_leading_to_goal_attempt,saves,influence,key_passes,transfers_in,transfers_balance,goals_scored,player_id,id,own_goals,team_h_score,selected,creativity,kickoff_time_formatted,bonus,big_chances_created,ict_index,total_points,penalties_missed,attempted_passes,opponent_team,completed_passes,target_missed,errors_leading_to_goal,loaned_in,fixture,was_home,recoveries,clean_sheets,assists,team_a_score,open_play_crosses,clearances_blocks_interceptions,penalties_conceded,offside,ea_index,kickoff_time,penalties_saved,fouls,red_cards,loaned_out,value,element,bps,dribbles,threat,tackled,big_chances_missed,minutes,round
0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,3,6064,0.0,14 Aug 16:00,0,0,0.0,0,0,0,9,0,0,0,0,8,True,0,0,0,4,0,0,0,0,0,2016-08-14T15:00:00Z,0,0,0,0,50,1,0,0,0.0,0,0,0,1
731,0,0,0,0,0,0,0.0,0,153,-578,0,1,526,0,0,7400,0.0,20 Aug 17:30,0,0,0.0,0,0,0,8,0,0,0,0,13,False,0,0,0,0,0,0,0,0,0,2016-08-20T16:30:00Z,0,0,0,0,50,1,0,0,0.0,0,0,0,2
721,0,0,0,0,0,0,0.0,0,150,-571,0,1,1066,0,1,7708,0.0,27 Aug 15:00,0,0,0.0,0,0,0,18,0,0,0,0,28,False,0,0,0,3,0,0,0,0,0,2016-08-27T14:00:00Z,0,0,0,0,50,1,0,0,0.0,0,0,0,3
632,0,0,0,0,0,0,0.0,0,183,-449,0,1,1616,0,2,8072,0.0,10 Sep 15:00,0,0,0.0,0,0,0,13,0,0,0,0,31,True,0,0,0,1,0,0,0,0,0,2016-09-10T14:00:00Z,0,0,0,0,49,1,0,0,0.0,0,0,0,4
330,0,0,0,0,0,0,0.0,0,172,-158,0,1,2197,0,1,8379,0.0,17 Sep 15:00,0,0,0.0,0,0,0,7,0,0,0,0,43,False,0,0,0,4,0,0,0,0,0,2016-09-17T14:00:00Z,0,0,0,0,49,1,0,0,0.0,0,0,0,5
427,0,0,0,0,0,0,0.0,0,158,-269,0,1,2781,0,3,8632,0.0,24 Sep 17:30,0,0,0.0,0,0,0,4,0,0,0,0,51,True,0,0,0,0,0,0,0,0,0,2016-09-24T16:30:00Z,0,0,0,0,49,1,0,0,0.0,0,0,0,6
359,0,0,0,0,0,0,0.0,0,106,-253,0,1,3367,0,0,8699,0.0,02 Oct 16:30,0,0,0.0,0,0,0,3,0,0,0,0,61,False,0,0,0,1,0,0,0,0,0,2016-10-02T15:30:00Z,0,0,0,0,49,1,0,0,0.0,0,0,0,7
344,0,0,0,0,0,0,0.0,0,88,-256,0,1,3956,0,3,8856,0.0,15 Oct 15:00,0,0,0.0,0,0,0,16,0,0,0,0,71,True,0,0,0,2,0,0,0,0,0,2016-10-15T14:00:00Z,0,0,0,0,49,1,0,0,0.0,0,0,0,8
248,0,0,0,0,0,0,0.0,0,48,-200,0,1,4548,0,0,8844,0.0,22 Oct 15:00,0,0,0.0,0,0,0,12,0,0,0,0,81,True,0,0,0,0,0,0,0,0,0,2016-10-22T14:00:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,9
201,0,0,0,0,0,0,0.0,0,40,-161,0,1,5142,0,1,8863,0.0,29 Oct 12:30,0,0,0.0,0,0,0,15,0,0,0,0,97,False,0,0,0,4,0,0,0,0,0,2016-10-29T11:30:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,10
226,0,0,0,0,0,0,0.0,0,61,-165,0,1,5740,0,1,8861,0.0,06 Nov 12:00,0,0,0.0,0,0,0,17,0,0,0,0,101,True,0,0,0,1,0,0,0,0,0,2016-11-06T12:00:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,11
200,0,0,0,0,0,0,0.0,0,73,-127,0,1,6339,0,1,8975,0.0,19 Nov 12:30,0,0,0.0,0,0,0,11,0,0,0,0,113,False,0,0,0,1,0,0,0,0,0,2016-11-19T12:30:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,12
127,0,0,0,0,0,0,0.0,0,46,-81,0,1,6940,0,3,9003,0.0,27 Nov 14:15,0,0,0.0,0,0,0,2,0,0,0,0,121,True,0,0,0,1,0,0,0,0,0,2016-11-27T14:15:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,13
141,0,0,0,0,0,0,0.0,0,55,-86,0,1,7544,0,1,9042,0.0,03 Dec 17:30,0,0,0.0,0,0,0,20,0,0,0,0,140,False,0,0,0,5,0,0,0,0,0,2016-12-03T17:30:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,14
145,0,0,0,0,0,0,0.0,0,57,-88,0,1,8149,0,3,9068,0.0,10 Dec 15:00,0,0,0.0,0,0,0,14,0,0,0,0,141,True,0,0,0,1,0,0,0,0,0,2016-12-10T15:00:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,15
95,0,0,0,0,0,0,0.0,0,42,-53,0,1,8759,0,2,9084,0.0,13 Dec 19:45,0,0,0.0,0,0,0,6,0,0,0,0,156,False,0,0,0,1,0,0,0,0,0,2016-12-13T19:45:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,16
83,0,0,0,0,0,0,0.0,0,23,-60,0,1,9373,0,2,9086,0.0,18 Dec 16:00,0,0,0.0,0,0,0,10,0,0,0,0,164,False,0,0,0,1,0,0,0,0,0,2016-12-18T16:00:00Z,0,0,0,0,48,1,0,0,0.0,0,0,0,17
122,0,0,0,0,0,0,0.0,0,27,-95,0,1,9989,0,1,9114,0.0,26 Dec 15:00,0,0,0.0,0,0,0,19,0,0,0,0,171,True,0,0,0,0,0,0,0,0,0,2016-12-26T15:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,18
97,0,0,0,0,0,0,0.0,0,35,-62,0,1,10607,0,2,9142,0.0,01 Jan 16:00,0,0,0.0,0,0,0,5,0,0,0,0,181,True,0,0,0,0,0,0,0,0,0,2017-01-01T16:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,19
76,0,0,0,0,0,0,0.0,0,28,-48,0,1,11229,0,3,9140,0.0,03 Jan 19:45,0,0,0.0,0,0,0,2,0,0,0,0,191,False,0,0,0,3,0,0,0,0,0,2017-01-03T19:45:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,20
173,0,0,0,0,0,0,0.0,0,71,-102,0,1,11853,0,0,9236,0.0,14 Jan 15:00,0,0,0.0,0,0,0,16,0,0,0,0,207,False,0,0,0,4,0,0,0,0,0,2017-01-14T15:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,21
136,0,0,0,0,0,0,0.0,0,40,-96,0,1,12484,0,2,9231,0.0,22 Jan 14:15,0,0,0.0,0,0,0,3,0,0,0,0,211,True,0,0,0,1,0,0,0,0,0,2017-01-22T14:15:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,22
99,0,0,0,0,0,0,0.0,0,33,-66,0,1,13118,0,1,9269,0.0,31 Jan 19:45,0,0,0.0,0,0,0,18,0,0,0,0,221,True,0,0,0,2,0,0,0,0,0,2017-01-31T19:45:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,23
46,0,0,0,0,0,0,0.0,0,12,-34,0,1,13761,0,3,9274,0.0,04 Feb 12:30,0,0,0.0,0,0,0,4,0,0,0,0,231,False,0,0,0,1,0,0,0,0,0,2017-02-04T12:30:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,24
93,0,0,0,0,0,0,0.0,0,62,-31,0,1,14410,0,2,9330,0.0,11 Feb 12:30,0,0,0.0,0,0,0,7,0,0,0,0,241,True,0,0,0,0,0,0,0,0,0,2017-02-11T12:30:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,25
55,0,0,0,0,0,0,0.0,0,31,-24,0,1,15586,0,3,9389,0.0,04 Mar 17:30,0,0,0.0,0,0,0,9,0,0,0,0,262,False,0,0,0,1,0,0,0,0,0,2017-03-04T17:30:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,27
53,0,0,2,0,0,1,4.8,0,15,-38,0,1,16557,0,3,9405,0.0,18 Mar 12:30,0,0,0.5,0,0,12,19,12,0,1,0,289,False,3,0,0,1,0,1,0,0,0,2017-03-18T12:30:00Z,0,0,0,0,47,1,3,0,0.0,0,0,53,29
86,0,0,2,0,0,3,24.0,0,565,479,0,1,17211,0,2,10030,0.0,02 Apr 16:00,0,0,2.4,2,0,32,10,22,0,0,0,291,True,6,0,0,2,0,2,0,0,0,2017-04-02T15:00:00Z,0,0,0,0,47,1,15,0,0.0,0,0,90,30
108,0,0,0,0,0,0,0.0,0,803,695,0,1,17868,0,3,10784,0.0,05 Apr 19:45,0,0,0.0,0,0,0,20,0,0,0,0,301,True,0,0,0,0,0,0,0,0,0,2017-04-05T18:45:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,31
671,0,0,0,0,0,0,0.0,0,82,-589,0,1,18529,0,3,10201,0.0,10 Apr 20:00,0,0,0.0,0,0,0,5,0,0,0,0,312,False,0,0,0,0,0,0,0,0,0,2017-04-10T19:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,32
448,0,0,0,0,0,0,0.0,0,42,-406,0,1,19191,0,1,9820,0.0,17 Apr 20:00,0,0,0.0,0,0,0,12,0,0,0,0,324,False,0,0,0,2,0,0,0,0,0,2017-04-17T19:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,33
216,0,0,0,0,0,0,0.0,0,18,-198,0,1,19854,0,1,9646,0.0,26 Apr 19:45,0,0,0.0,0,0,0,8,0,0,0,0,271,True,0,0,0,0,0,0,0,0,0,2017-04-26T18:45:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,34
102,0,0,0,0,0,0,0.0,0,14,-88,0,1,20594,0,2,9576,0.0,30 Apr 16:30,0,0,0.0,0,0,0,17,0,0,0,0,348,False,0,0,0,0,0,0,0,0,0,2017-04-30T15:30:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,35
58,0,0,0,0,0,0,0.0,0,15,-43,0,1,21263,0,2,9561,0.0,07 May 16:00,0,0,0.0,0,0,0,11,0,0,0,0,351,True,0,0,0,0,0,0,0,0,0,2017-05-07T15:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,36
58,0,0,0,0,0,0,0.0,0,15,-43,0,1,21262,0,0,9561,0.0,10 May 19:45,0,0,0.0,0,0,0,13,0,0,0,0,257,False,0,0,0,2,0,0,0,0,0,2017-05-10T18:45:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,36
56,0,0,0,0,0,0,0.0,0,15,-41,0,1,21999,0,1,9546,0.0,13 May 17:30,0,0,0.0,0,0,0,14,0,0,0,0,366,False,0,0,0,4,0,0,0,0,0,2017-05-13T16:30:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,37
56,0,0,0,0,0,0,0.0,0,15,-41,0,1,21998,0,2,9546,0.0,16 May 19:45,0,0,0.0,0,0,0,15,0,0,0,0,331,True,0,0,0,0,0,0,0,0,0,2017-05-16T18:45:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,37
32,0,0,0,0,0,0,0.0,0,19,-13,0,1,23006,0,3,9567,0.0,21 May 15:00,0,0,0.0,0,0,0,6,0,0,0,0,371,True,0,0,0,1,0,0,0,0,0,2017-05-21T14:00:00Z,0,0,0,0,47,1,0,0,0.0,0,0,0,38
0,0,0,4,0,0,3,23.6,0,0,0,0,1,2,0,3,558286,0.0,14 Aug 16:00,0,0,2.4,1,0,31,9,19,0,0,0,8,True,8,0,0,4,0,0,0,0,0,2016-08-14T15:00:00Z,0,0,0,0,55,2,14,0,0.0,0,0,90,1
28979,0,0,0,0,0,1,9.8,0,9705,-19274,0,1,527,0,0,592228,0.0,20 Aug 17:30,0,0,1.0,6,0,17,8,5,0,0,0,13,False,9,1,0,0,0,0,0,0,0,2016-08-20T16:30:00Z,0,0,0,0,55,2,24,1,0.0,0,0,90,2
25359,0,0,1,0,0,6,32.6,0,17832,-7527,0,1,1067,0,1,614051,0.0,27 Aug 15:00,0,0,3.3,4,0,23,18,8,0,0,0,28,False,12,0,0,3,0,1,0,0,0,2016-08-27T14:00:00Z,0,0,0,0,55,2,22,0,0.0,0,0,90,3
28587,0,0,1,0,0,5,23.0,0,35440,6853,0,1,1617,1,2,646656,0.0,10 Sep 15:00,0,0,2.3,1,0,18,13,8,0,0,0,31,True,7,0,0,1,0,0,0,0,0,2016-09-10T14:00:00Z,0,0,0,0,55,2,12,0,0.0,0,0,90,4
22606,1,0,1,0,0,1,2.8,0,7651,-14955,0,1,2198,0,1,641123,0.0,17 Sep 15:00,0,0,0.3,1,0,14,7,13,0,0,0,43,False,6,0,0,4,0,0,1,0,0,2016-09-17T14:00:00Z,0,1,0,0,55,2,3,0,0.0,0,0,90,5
37453,0,0,0,0,0,2,13.2,0,9774,-27679,0,1,2782,0,3,622298,0.0,24 Sep 17:30,0,0,1.3,6,0,28,4,7,0,0,0,51,True,7,1,0,0,0,1,0,0,0,2016-09-24T16:30:00Z,0,0,0,0,55,2,24,0,0.0,0,0,90,6
13237,0,0,0,0,0,1,10.8,0,29951,16714,0,1,3368,0,0,650195,0.0,02 Oct 16:30,0,0,1.1,6,0,27,3,16,0,0,0,61,False,6,1,0,1,0,0,0,0,0,2016-10-02T15:30:00Z,0,0,0,0,55,2,22,0,0.0,0,0,90,7
10187,0,0,2,0,0,4,35.6,0,37183,26996,0,1,3957,0,3,691059,0.0,15 Oct 15:00,0,0,3.6,2,0,33,16,22,0,0,0,71,True,10,0,0,2,0,0,0,0,0,2016-10-15T14:00:00Z,0,0,0,0,55,2,18,1,0.0,0,0,90,8
18497,0,0,0,0,0,4,34.4,0,11340,-7157,0,1,4549,0,0,689520,0.0,22 Oct 15:00,0,0,3.4,7,0,19,12,15,0,0,0,81,True,9,1,0,0,0,0,0,0,0,2016-10-22T14:00:00Z,0,0,0,0,55,2,29,0,0.0,0,0,90,9
6635,1,0,1,0,0,0,0.0,0,16254,9619,0,1,5143,0,1,706857,0.0,29 Oct 12:30,0,0,0.0,1,0,22,15,12,0,0,0,97,False,6,0,0,4,0,0,1,0,0,2016-10-29T11:30:00Z,0,1,0,0,55,2,1,0,0.0,0,0,90,10
26459,0,0,1,0,0,2,17.0,0,4656,-21803,0,1,5741,0,1,690438,0.0,06 Nov 12:00,0,0,1.7,2,0,25,17,9,0,0,0,101,True,7,0,0,1,0,0,0,0,0,2016-11-06T12:00:00Z,0,0,0,0,55,2,12,0,0.0,0,0,90,11
20929,0,0,1,0,0,4,23.6,0,4558,-16371,0,1,6340,0,1,680776,0.0,19 Nov 12:30,0,0,2.4,3,0,32,11,22,0,0,0,113,False,9,0,0,1,0,1,0,0,0,2016-11-19T12:30:00Z,0,0,0,0,55,2,17,0,0.0,0,0,90,12
7066,0,0,1,0,0,2,18.2,0,14172,7106,0,1,6941,0,3,691619,0.0,27 Nov 14:15,0,0,1.8,2,0,24,2,16,0,0,0,121,True,9,0,0,1,0,0,0,0,0,2016-11-27T14:15:00Z,0,0,0,0,55,2,13,0,0.0,0,0,90,13
10644,0,0,1,0,0,2,16.8,0,8313,-2331,0,1,7545,0,1,692743,0.0,03 Dec 17:30,0,0,1.7,2,0,20,20,7,0,0,0,140,False,9,0,0,5,0,0,0,0,0,2016-12-03T17:30:00Z,0,0,0,0,55,2,13,0,0.0,0,0,90,14
12442,0,0,1,0,0,4,23.6,0,10499,-1943,0,1,8150,0,3,694907,0.0,10 Dec 15:00,0,0,2.4,3,0,18,14,10,0,0,0,141,True,5,0,0,1,0,2,0,0,0,2016-12-10T15:00:00Z,0,0,0,0,55,2,16,0,0.0,0,0,90,15
16744,0,0,2,0,0,2,18.0,0,2036,-14708,0,1,8760,0,2,682224,0.0,13 Dec 19:45,0,0,1.8,1,0,24,6,13,0,0,0,156,False,7,0,0,1,0,0,0,0,0,2016-12-13T19:45:00Z,0,0,0,0,55,2,12,0,0.0,0,0,90,16
27975,0,0,2,0,0,3,22.6,0,967,-27008,0,1,9374,0,2,656629,0.1,18 Dec 16:00,0,0,2.3,2,0,43,10,20,0,0,0,164,False,14,0,0,1,0,0,0,0,0,2016-12-18T16:00:00Z,0,0,0,0,55,2,16,0,0.0,0,0,90,17
17708,0,0,0,0,1,1,7.0,0,2626,-15082,0,1,9990,0,1,644150,0.0,26 Dec 15:00,0,0,0.7,6,0,16,19,11,0,0,0,171,True,7,1,0,0,0,1,0,0,0,2016-12-26T15:00:00Z,0,0,0,0,54,2,21,0,0.0,0,0,90,18
8753,0,0,0,0,0,4,26.2,0,5070,-3683,0,1,10608,0,2,641793,0.0,01 Jan 16:00,0,0,2.6,7,0,19,5,12,0,0,0,181,True,9,1,0,0,0,2,0,0,0,2017-01-01T16:00:00Z,0,0,0,0,54,2,30,0,0.0,0,0,90,19
10221,0,0,3,0,0,3,18.2,0,15851,5630,0,1,11230,0,3,648804,0.0,03 Jan 19:45,0,0,1.8,2,0,29,2,15,0,0,0,191,False,10,0,0,3,0,1,0,0,0,2017-01-03T19:45:00Z,0,0,0,0,54,2,15,0,0.0,0,0,90,20
25345,0,0,0,0,0,3,19.2,0,18580,-6765,0,1,11854,0,0,645892,0.0,14 Jan 15:00,0,0,1.9,7,0,33,16,23,0,0,0,207,False,9,1,0,4,0,1,0,0,0,2017-01-14T15:00:00Z,0,0,0,0,54,2,27,0,0.0,0,0,90,21
9788,0,0,1,0,0,6,39.8,0,13601,3813,0,1,12485,0,2,652970,0.0,22 Jan 14:15,0,0,4.0,4,0,29,3,17,0,0,0,211,True,14,0,0,1,0,1,0,0,0,2017-01-22T14:15:00Z,0,0,0,0,54,2,22,0,0.0,0,0,90,22
9604,0,0,2,0,0,4,30.4,0,7365,-2239,0,1,13119,0,1,654618,0.0,31 Jan 19:45,0,0,3.0,2,0,25,18,19,0,0,0,221,True,14,0,0,2,0,0,0,0,0,2017-01-31T19:45:00Z,0,0,0,0,54,2,18,0,0.0,0,0,90,23
20316,0,0,3,0,0,3,19.2,0,1343,-18973,0,1,13762,0,3,636386,0.0,04 Feb 12:30,0,0,1.9,2,0,29,4,21,0,1,0,231,False,14,0,0,1,0,0,0,0,0,2017-02-04T12:30:00Z,0,0,0,0,54,2,14,1,0.0,0,0,90,24
16016,0,0,0,0,0,4,33.2,0,3311,-12705,0,1,14411,0,2,624820,0.0,11 Feb 12:30,0,0,3.3,7,0,22,7,8,0,0,0,241,True,10,1,0,0,0,0,0,0,0,2017-02-11T12:30:00Z,0,0,0,0,54,2,29,0,0.0,0,0,90,25
10701,0,0,3,0,0,4,30.0,0,728,-9973,0,1,15587,0,3,598246,0.0,04 Mar 17:30,0,0,3.0,2,0,35,9,18,0,0,0,262,False,14,0,0,1,0,0,0,0,0,2017-03-04T17:30:00Z,0,0,0,0,54,2,18,0,0.0,0,0,90,27
5277,0,0,1,0,0,3,23.4,0,1786,-3491,0,1,16558,0,3,585923,0.0,18 Mar 12:30,0,0,2.3,2,0,10,19,7,0,0,0,289,False,4,0,0,1,0,0,0,0,0,2017-03-18T12:30:00Z,0,0,0,0,54,2,10,0,0.0,0,0,37,29
40420,0,0,0,0,0,0,0.0,0,157,-40263,0,1,17212,0,2,545932,0.0,02 Apr 16:00,0,0,0.0,0,0,0,10,0,0,0,0,291,True,0,0,0,2,0,0,0,0,0,2017-04-02T15:00:00Z,0,0,0,0,54,2,0,0,0.0,0,0,0,30
13556,0,0,0,0,0,0,0.0,0,93,-13463,0,1,17869,0,3,532512,0.0,05 Apr 19:45,0,0,0.0,0,0,0,20,0,0,0,0,301,True,0,0,0,0,0,0,0,0,0,2017-04-05T18:45:00Z,0,0,0,0,54,2,0,0,0.0,0,0,0,31
17959,0,0,0,0,0,0,0.0,0,148,-17811,0,1,18530,0,3,514756,0.0,10 Apr 20:00,0,0,0.0,0,0,0,5,0,0,0,0,312,False,0,0,0,0,0,0,0,0,0,2017-04-10T19:00:00Z,0,0,0,0,54,2,0,0,0.0,0,0,0,32
14578,0,0,1,0,0,4,33.2,0,654,-13924,0,1,19192,0,1,500943,0.0,17 Apr 20:00,0,0,3.3,3,0,24,12,11,0,0,0,324,False,9,0,0,2,0,1,0,0,0,2017-04-17T19:00:00Z,0,0,0,0,53,2,17,0,0.0,0,0,90,33
5049,0,0,0,0,0,3,25.4,0,2939,-2110,0,1,19855,0,1,499145,0.0,26 Apr 19:45,0,0,2.5,7,0,17,8,11,0,0,0,271,True,8,1,0,0,0,0,0,0,0,2017-04-26T18:45:00Z,0,0,0,0,53,2,26,0,0.0,0,0,90,34
3863,0,0,2,0,0,9,54.2,0,11212,7349,0,1,20595,0,2,506850,0.0,30 Apr 16:30,0,0,5.4,4,0,28,17,14,0,0,0,348,False,10,0,0,0,0,0,0,0,0,2017-04-30T15:30:00Z,0,0,0,0,53,2,27,0,0.0,0,0,90,35
4746,0,0,0,0,0,4,30.0,0,59558,54812,0,1,21265,0,2,562277,0.0,07 May 16:00,1,0,3.0,8,0,21,11,13,0,0,0,351,True,8,1,0,0,0,1,0,0,0,2017-05-07T15:00:00Z,0,0,0,0,53,2,28,0,0.0,0,0,90,36
4746,0,0,0,0,0,3,20.6,0,59558,54812,0,1,21264,0,0,562277,0.0,10 May 19:45,1,0,2.1,8,0,19,13,7,0,0,0,257,False,9,1,0,2,0,0,0,0,0,2017-05-10T18:45:00Z,0,0,0,0,53,2,27,0,0.0,0,0,90,36
3258,0,0,1,0,0,3,22.4,0,56650,53392,0,1,22001,0,1,616714,0.0,13 May 17:30,0,0,2.2,3,0,19,14,10,0,0,0,366,False,9,0,0,4,0,1,0,0,0,2017-05-13T16:30:00Z,0,0,0,0,53,2,15,0,0.0,0,0,90,37
3258,0,0,0,0,0,2,19.0,0,56650,53392,0,1,22000,0,2,616714,0.0,16 May 19:45,0,0,1.9,6,0,16,15,12,0,0,0,331,True,9,1,0,0,0,2,0,0,0,2017-05-16T18:45:00Z,0,1,0,0,53,2,25,0,0.0,0,0,90,37
8747,0,0,1,0,0,6,42.8,0,8197,-550,0,1,23007,0,3,616869,0.0,21 May 15:00,0,0,4.3,4,0,34,6,21,0,0,0,371,True,14,0,0,1,0,3,0,0,0,2017-05-21T14:00:00Z,0,0,0,0,54,2,23,0,0.0,0,0,90,38
0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0,3,136559,0.0,14 Aug 16:00,0,0,0.0,0,0,0,9,0,0,0,0,8,True,0,0,0,4,0,0,0,0,0,2016-08-14T15:00:00Z,0,0,0,0,60,3,0,0,0.0,0,0,0,1
18121,0,0,0,0,0,0,23.6,0,1409,-16712,0,1,528,0,0,130639,0.3,20 Aug 17:30,1,0,2.7,7,0,44,8,41,1,0,0,13,False,8,1,0,0,0,11,0,0,0,2016-08-20T16:30:00Z,0,0,0,0,60,3,30,0,3.0,0,0,90,2
6886,0,1,1,0,0,0,38.6,0,13818,6932,0,1,1068,0,1,160761,0.0,27 Aug 15:00,0,0,4.1,2,0,43,18,36,0,0,0,28,False,3,0,0,3,0,16,0,0,0,2016-08-27T14:00:00Z,0,0,0,0,60,3,21,0,2.0,0,0,90,3
10035,0,1,1,0,0,0,49.2,0,21166,11131,1,1,1618,0,2,189746,2.3,10 Sep 15:00,2,0,7.3,10,0,70,13,69,0,0,0,31,True,6,0,0,1,0,5,0,0,0,2016-09-10T14:00:00Z,0,0,0,0,60,3,30,0,21.0,0,0,90,4
6421,0,0,1,0,0,0,9.8,0,55464,49043,0,1,2199,0,1,259533,0.1,17 Sep 15:00,0,0,1.0,2,0,51,7,48,0,0,0,43,False,9,0,0,4,0,5,0,0,0,2016-09-17T14:00:00Z,0,0,0,0,60,3,17,0,0.0,0,0,90,5
14336,0,1,0,0,0,0,33.0,0,45167,30831,0,1,2783,0,3,309243,0.3,24 Sep 17:30,0,0,3.3,6,0,42,4,34,0,0,0,51,True,7,1,0,0,0,13,0,0,0,2016-09-24T16:30:00Z,0,2,0,0,60,3,30,0,0.0,0,0,90,6
7696,0,0,0,1,0,0,58.4,0,77854,70158,1,1,3369,0,0,394271,1.3,02 Oct 16:30,3,0,9.5,15,0,62,3,54,0,0,0,61,False,10,1,0,1,0,6,0,0,0,2016-10-02T15:30:00Z,0,0,0,0,61,3,44,1,35.0,0,0,90,7
4631,0,2,2,0,0,0,24.0,0,136490,131859,0,1,3958,0,3,551777,0.4,15 Oct 15:00,0,0,2.4,1,0,55,16,48,0,0,0,71,True,8,0,0,2,0,10,0,0,0,2016-10-15T14:00:00Z,0,0,0,0,62,3,21,0,0.0,0,0,90,8
8935,0,1,0,0,0,0,31.2,0,105693,96758,0,1,4550,0,0,661968,1.4,22 Oct 15:00,2,0,4.5,8,0,66,12,54,0,0,0,81,True,10,1,0,0,0,10,0,1,0,2016-10-22T14:00:00Z,0,0,0,0,63,3,32,1,12.0,0,0,90,9
3652,0,0,1,0,0,0,25.8,0,84243,80591,0,1,5144,0,1,755921,0.5,29 Oct 12:30,0,0,3.2,2,0,58,15,48,1,0,0,97,False,6,0,0,4,0,13,0,0,0,2016-10-29T11:30:00Z,0,0,0,0,64,3,17,0,6.0,0,0,90,10
20097,1,3,1,0,0,0,15.6,0,58712,38615,0,1,5742,0,1,807190,0.2,06 Nov 12:00,0,0,3.8,1,0,41,17,30,0,0,0,101,True,9,0,0,1,0,10,1,0,0,2016-11-06T12:00:00Z,0,4,0,0,65,3,12,0,22.0,0,0,90,11
27624,0,0,1,0,0,0,20.4,0,55040,27416,0,1,6341,0,1,848823,0.8,19 Nov 12:30,0,0,2.1,2,0,55,11,51,0,0,0,113,False,8,0,0,1,0,8,0,0,0,2016-11-19T12:30:00Z,0,0,0,0,65,3,18,0,0.0,0,0,90,12
10477,0,4,1,0,0,0,29.0,0,45012,34535,0,1,6942,0,3,890281,0.7,27 Nov 14:15,0,0,3.0,2,0,39,2,34,0,0,0,121,True,1,0,0,1,0,13,0,0,0,2016-11-27T14:15:00Z,0,1,0,0,66,3,23,0,0.0,0,0,90,13
16547,1,3,1,0,0,0,20.2,0,22341,5794,0,1,7546,0,1,902839,0.3,03 Dec 17:30,0,0,2.1,1,0,36,20,27,0,0,0,140,False,7,0,0,5,0,6,0,0,0,2016-12-03T17:30:00Z,0,1,0,0,66,3,15,0,0.0,0,0,90,14
26702,0,1,1,0,0,0,11.0,0,17971,-8731,0,1,8151,0,3,901201,0.5,10 Dec 15:00,0,0,2.0,2,0,41,14,36,0,0,0,141,True,4,0,0,1,0,4,0,0,0,2016-12-10T15:00:00Z,0,0,0,0,66,3,15,0,8.0,0,0,90,15
36708,1,0,2,0,0,0,30.4,0,5876,-30832,0,1,8761,0,2,874266,1.3,13 Dec 19:45,0,0,4.0,0,0,63,6,55,0,0,0,156,False,11,0,0,1,0,15,0,0,0,2016-12-13T19:45:00Z,0,1,0,0,66,3,15,0,8.0,1,0,90,16
71954,0,2,2,0,0,0,23.8,0,2003,-69951,0,1,9375,0,2,807193,0.3,18 Dec 16:00,0,0,2.4,1,0,39,10,30,0,0,0,164,False,3,0,0,1,0,12,0,0,0,2016-12-18T16:00:00Z,0,1,0,0,64,3,18,0,0.0,0,0,90,17
41955,0,4,0,0,0,0,31.2,0,4110,-37845,0,1,9991,0,1,774985,1.5,26 Dec 15:00,3,0,3.3,9,0,61,19,55,0,0,0,171,True,16,1,0,0,0,11,0,0,0,2016-12-26T15:00:00Z,0,0,0,0,64,3,42,0,0.0,0,0,90,18
10323,0,1,0,0,0,0,22.0,0,18807,8484,0,1,10609,0,2,787394,0.3,01 Jan 16:00,0,0,2.2,6,0,51,5,49,0,0,0,181,True,4,1,0,0,0,8,0,0,0,2017-01-01T16:00:00Z,0,0,0,0,63,3,31,0,0.0,0,0,90,19
